student_id,academic_year,online_access_count,test_scores,project_grades,assignment_completion,final_points,final_grade,graduate,semester,engagement_score
391,2020,5,12.93,20.0,17.93,16.6545,B,1,1,0.498361754
392,2023,3,11.92,15.86,13.57,13.7115,C,1,2,0.369277528
393,2020,2,13.71,20.0,13.87,15.9515,B,1,1,0.366675406
394,2019,7,15.74,12.71,15.43,14.602,B,1,1,0.455721405
395,2019,3,11.71,19.41,11.04,14.2375,B,0,2,0.30609309
396,2021,0,13.87,15.2,19.99,15.8655,B,1,1,0.499739003
397,2023,2,12.8,16.4,19.57,15.7525,B,1,2,0.509144311
398,2022,4,13.56,13.45,17.12,14.4115,B,1,1,0.468019545
399,2021,10,16.73,17.3,17.6,17.147,A,1,1,0.540090295
400,2021,2,9.24,20.0,15.82,14.651,B,1,1,0.41556013
401,2022,8,13.8,12.16,15.61,13.6785,C,1,2,0.470132072
402,2019,4,16.88,17.74,18.45,17.5735,A,1,2,0.501251467
403,2020,6,15.05,13.45,13.69,14.15,B,1,2,0.402217386
404,2023,3,18.25,10.82,15.3,14.912,B,1,1,0.412467118
405,2023,6,14.2,13.55,14.31,14.0,B,1,2,0.417655558
406,2019,4,14.88,18.32,17.88,16.834,B,1,2,0.487012587
407,2019,10,13.45,20.0,14.95,16.1175,B,1,1,0.473768088
408,2023,2,13.11,15.17,10.39,13.151,C,0,2,0.279837583
409,2023,8,15.75,15.68,18.49,16.4105,B,0,1,0.542159742
410,2020,3,18.81,17.88,16.92,18.012,A,1,1,0.453006185
411,2020,9,14.53,16.72,18.9,16.389,B,1,2,0.562589167
412,2023,7,11.18,14.51,17.89,14.023,B,1,2,0.51715202
413,2023,0,18.55,16.74,18.77,17.9715,A,1,1,0.469242898
414,2020,6,19.48,16.35,16.74,17.6995,A,1,1,0.478499565
415,2023,10,16.46,13.91,16.11,15.48,B,1,2,0.502845155
416,2020,6,12.68,15.11,14.58,14.0055,B,1,1,0.42461908
417,2023,11,11.6,16.2,8.61,12.4625,C,0,1,0.325162181
418,2019,0,16.37,19.29,8.33,15.382,B,1,2,0.208295275
419,2020,9,19.79,17.55,11.27,16.876,B,1,1,0.371859326
420,2019,7,12.69,17.39,16.57,15.305,B,1,2,0.484255562
421,2020,3,16.44,18.58,17.02,17.334,A,1,1,0.455447743
422,2020,4,19.72,13.89,9.05,15.012,B,1,2,0.266349068
423,2020,12,16.77,15.71,19.47,17.074,A,1,1,0.606776018
424,2023,4,11.08,16.24,19.02,14.871,B,1,2,0.515503047
425,2022,3,16.77,13.24,16.5,15.467,B,1,1,0.44250999
426,2022,3,12.31,20.0,14.57,15.5665,B,1,2,0.394130759
427,2019,1,20.0,12.86,16.43,16.6085,B,1,1,0.420791662
428,2023,2,20.0,16.52,19.05,18.5445,A,1,1,0.496295996
429,2023,8,16.79,12.29,15.73,14.95,B,1,1,0.473149896
430,2020,5,18.13,18.45,15.72,17.6395,A,0,1,0.443088229
431,2020,4,17.06,15.99,17.81,16.873,B,1,2,0.485298226
432,2023,4,14.36,12.49,14.86,13.8305,C,0,2,0.411535199
433,2023,0,13.05,17.2,19.29,16.0625,B,1,1,0.482326422
434,2022,5,16.24,15.53,15.38,15.7765,B,1,2,0.434390804
435,2019,1,13.2,16.45,15.29,14.86,B,1,2,0.392370244
436,2019,2,15.58,16.43,18.69,16.655,B,1,2,0.487280553
437,2019,1,19.14,9.81,14.63,14.747,B,1,2,0.37584671
438,2019,5,17.6,16.52,15.34,16.657,B,1,2,0.433419698
439,2023,0,12.18,17.06,17.94,15.328,B,1,1,0.448613013
440,2021,4,20.0,12.22,14.69,15.9495,B,1,2,0.407311452
441,2020,10,17.81,14.23,17.05,16.367,B,1,1,0.52635738
442,2019,1,17.36,12.95,18.54,16.1115,B,0,1,0.473543978
443,2020,11,9.46,14.17,16.21,12.796,C,1,2,0.515277644
444,2021,4,14.82,13.8,16.91,14.9855,B,1,2,0.462797098
445,2023,5,15.74,13.82,15.39,14.9805,B,1,2,0.434698314
446,2023,3,13.47,11.4,18.62,14.033,B,1,1,0.495561092
447,2019,10,13.44,14.14,14.02,13.83,C,1,2,0.450570618
448,2020,11,11.22,13.29,10.05,11.652,C,1,2,0.361150169
449,2023,5,14.62,12.5,11.78,13.168,C,1,2,0.344541832
450,2023,9,19.27,16.02,14.89,17.0375,A,1,2,0.462194556
451,2019,2,14.0,19.91,17.57,16.961,B,1,1,0.459296267
452,2021,9,12.26,18.32,15.64,15.226,B,1,2,0.481091463
453,2023,2,14.64,14.37,19.23,15.693,B,1,2,0.500859879
454,2019,0,8.84,11.62,17.35,11.9405,C,1,1,0.433840606
455,2021,5,18.45,15.46,16.85,17.0035,A,1,1,0.471206842
456,2023,5,15.8,13.9,19.61,16.0875,B,1,2,0.54013107
457,2020,4,14.98,19.06,13.91,16.1405,B,1,1,0.387735758
458,2019,2,13.22,13.05,17.15,14.143,B,1,2,0.448867887
459,2019,1,12.24,16.26,15.4,14.437,B,1,2,0.395058007
460,2020,7,16.07,17.6,17.29,16.9105,B,0,1,0.502164836
461,2022,8,17.12,13.42,18.82,16.25,B,1,2,0.550441255
462,2022,2,14.8,20.0,16.72,17.1,A,1,1,0.437935184
463,2023,6,16.48,15.65,16.57,16.212,B,1,2,0.474168694
464,2020,4,10.95,15.62,18.94,14.582,B,1,1,0.513547767
465,2019,9,16.0,15.41,15.55,15.681,B,0,2,0.478825904
466,2023,4,15.81,19.4,18.67,17.7815,A,1,1,0.506798234
467,2019,5,16.37,18.79,17.76,17.5645,A,1,2,0.4938861
468,2019,7,13.57,17.44,19.71,16.4595,B,1,2,0.562744602
469,2022,5,13.65,12.49,18.65,14.494,B,1,1,0.51626265
470,2022,3,18.2,17.86,13.26,16.846,B,1,2,0.361536174
471,2019,3,16.27,15.91,17.49,16.449,B,1,1,0.467156442
472,2021,14,8.91,17.45,18.53,14.304,B,1,1,0.603302165
473,2019,4,16.02,11.16,18.32,14.894,B,1,1,0.497894776
474,2019,7,20.0,16.2,17.43,18.0275,A,1,2,0.505818255
475,2021,2,14.57,18.02,15.92,16.115,B,1,2,0.418009897
476,2019,5,16.93,19.8,17.92,18.182,A,1,1,0.497916948
477,2020,0,14.93,15.89,18.6,16.1835,B,1,1,0.465032742
478,2023,6,13.0,15.56,6.72,12.326,C,1,2,0.228047545
479,2022,1,16.62,17.35,10.51,15.348,B,1,2,0.272625536
480,2023,4,11.15,16.0,16.64,14.22,B,1,2,0.455914389
481,2022,3,13.82,14.39,17.45,14.927,B,1,1,0.466161378
482,2022,5,14.93,16.91,16.64,16.0505,B,1,2,0.466117267
483,2020,2,13.08,17.5,11.47,14.2245,B,1,2,0.306710623
484,2019,3,15.23,15.78,16.19,15.6625,B,0,2,0.43472598
485,2022,0,13.91,12.19,9.86,12.2955,C,1,1,0.246524454
486,2022,2,16.02,19.84,16.72,17.532,A,1,2,0.437999872
487,2023,3,20.0,12.69,10.56,15.0815,B,1,2,0.293899246
488,2019,7,17.21,16.63,15.54,16.5895,B,1,2,0.458582224
489,2021,3,14.82,20.0,15.2,16.728,B,1,1,0.409937248
490,2021,3,13.27,15.35,18.91,15.408,B,1,1,0.502734159
491,2023,4,14.38,16.93,16.74,15.8625,B,1,1,0.458531766
492,2023,6,14.79,17.72,15.56,16.008,B,1,2,0.448909442
493,2022,8,13.83,13.09,16.7,14.2885,B,1,1,0.497613576
494,2023,2,12.42,13.89,17.19,14.127,B,0,1,0.449866066
495,2020,1,14.55,20.0,15.45,16.6825,B,1,1,0.396204452
496,2019,2,19.36,13.38,16.67,16.5945,B,1,2,0.436807533
497,2020,3,20.0,18.24,17.35,18.7215,A,1,1,0.463715271
498,2019,5,16.09,13.29,17.63,15.495,B,1,2,0.49070674
499,2020,2,17.52,18.62,14.75,17.2125,A,0,1,0.38873119
500,2020,9,14.47,14.86,16.23,15.0465,B,0,2,0.495858152
501,2021,5,14.97,12.68,11.96,13.416,C,1,2,0.348996093
502,2023,1,13.65,12.06,13.54,13.066,C,1,1,0.348558697
503,2021,3,18.95,18.71,15.58,18.0235,A,1,1,0.419556153
504,2022,5,13.34,16.04,17.79,15.3975,B,1,2,0.494764128
505,2022,4,14.23,17.1,16.4,15.777,B,1,2,0.450033114
506,2019,2,17.88,15.08,13.39,15.7775,B,1,2,0.35473647
507,2021,8,15.04,17.07,17.64,16.4005,B,1,1,0.520911451
508,2022,3,17.76,20.0,16.65,18.2665,A,1,2,0.446154676
509,2023,1,12.69,20.0,19.01,16.8285,B,1,1,0.485246987
510,2023,10,16.16,19.29,18.4,17.8155,A,1,2,0.559926044
511,2019,4,13.0,19.77,14.99,15.867,B,1,1,0.414869789
512,2019,12,10.96,16.82,11.78,13.216,C,1,2,0.414525727
513,2023,5,12.31,14.65,12.82,13.2565,C,1,2,0.370472743
514,2019,3,11.0,17.81,17.33,14.966,B,1,1,0.463359373
515,2022,3,17.52,18.77,14.92,17.3075,A,1,1,0.403101863
516,2022,2,15.43,18.35,11.58,15.4895,B,1,2,0.30947819
517,2020,6,13.27,18.17,14.23,15.225,B,1,2,0.415671963
518,2020,4,15.85,15.5,19.41,16.6175,B,1,1,0.525365222
519,2020,4,20.0,17.6,16.57,18.3025,A,1,1,0.454273116
520,2020,18,17.79,14.63,16.35,16.324,B,1,1,0.588728667
521,2021,4,17.51,16.26,18.12,17.225,A,1,2,0.493071063
522,2023,10,14.89,16.88,11.51,14.7415,B,1,1,0.38767325
523,2019,4,20.0,11.72,11.36,14.942,B,1,2,0.323903978
524,2023,1,20.0,14.53,12.15,16.123,B,1,2,0.313760451
525,2019,4,10.65,12.17,13.08,11.7895,C,0,1,0.366929315
526,2022,2,13.82,18.41,18.9,16.6965,B,0,2,0.492444812
527,2022,3,10.91,19.03,18.32,15.6045,B,1,2,0.487889426
528,2023,13,8.34,17.67,11.45,12.383,C,1,1,0.416205397
529,2019,6,13.72,14.13,17.37,14.776,B,1,2,0.494335581
530,2023,4,13.66,13.27,14.08,13.6285,C,1,1,0.391923479
531,2019,3,14.41,15.69,16.7,15.4305,B,1,1,0.447541012
532,2023,6,15.21,15.91,18.6,16.3025,B,1,1,0.52505531
533,2023,8,14.2,19.83,16.41,16.723,B,0,2,0.490217808
534,2019,4,11.62,15.36,16.19,14.0715,B,1,2,0.444725838
535,2022,6,20.0,15.9,17.97,18.0575,A,1,1,0.509374677
536,2021,4,20.0,20.0,17.24,19.31,A,0,2,0.471090929
537,2021,7,18.92,14.07,18.86,17.2075,A,1,2,0.541408683
538,2019,7,19.33,12.34,16.34,16.136,B,1,1,0.478512239
539,2019,8,10.24,18.27,19.1,15.2655,B,1,2,0.55761261
540,2021,7,11.57,17.93,19.59,15.801,B,1,2,0.559861324
541,2023,3,16.11,20.0,16.12,17.474,A,0,2,0.432956537
542,2020,2,20.0,16.76,13.21,17.1685,A,0,1,0.350340747
543,2021,8,12.96,16.43,17.36,15.2745,B,1,1,0.513888167
544,2023,3,15.65,15.08,15.49,15.4105,B,1,2,0.417184372
545,2019,2,12.37,17.48,18.14,15.601,B,0,2,0.473495236
546,2023,7,12.31,13.15,17.17,13.819,C,1,1,0.499300111
547,2023,3,13.91,18.4,17.7,16.429,B,1,1,0.472437207
548,2019,9,12.07,17.49,18.92,15.6795,B,0,2,0.562922004
549,2019,3,9.64,13.84,13.44,12.06,C,1,1,0.366084695
550,2019,4,13.93,19.37,16.69,16.524,B,1,2,0.457345622
551,2023,3,15.29,17.46,18.15,16.7645,B,1,1,0.483627922
552,2022,8,12.74,11.43,18.01,13.599,C,1,2,0.530344338
553,2023,5,14.57,18.57,14.74,16.0125,B,1,1,0.418535183
554,2021,4,16.49,20.0,15.78,17.541,A,1,2,0.434441745
555,2021,5,13.95,14.51,18.39,15.256,B,1,1,0.509660607
556,2021,3,18.68,11.62,19.36,16.379,B,1,1,0.514085519
557,2022,5,15.46,17.85,16.43,16.539,B,1,2,0.46082178
558,2021,7,16.92,13.12,12.41,14.4625,B,1,1,0.380337186
559,2023,5,16.47,17.58,16.33,16.8235,B,1,2,0.458235965
560,2019,3,11.87,14.94,17.45,14.3395,B,1,2,0.466234026
561,2023,1,12.22,17.61,19.62,15.9565,B,1,1,0.500571769
562,2022,5,11.54,17.82,13.93,14.3355,B,0,2,0.398312306
563,2019,4,18.89,18.2,17.75,18.3635,A,1,1,0.483856231
564,2023,7,14.55,12.33,14.81,13.838,C,1,1,0.440208863
565,2019,7,14.51,18.81,15.92,16.3675,B,1,2,0.467943095
566,2020,5,10.54,16.75,8.34,12.1635,C,0,1,0.25842623
567,2022,1,18.85,14.62,16.26,16.722,B,1,2,0.416410548
568,2021,3,15.83,16.67,16.97,16.409,B,1,2,0.454282049
569,2022,2,15.44,13.42,12.19,13.9205,C,1,1,0.324872832
570,2021,7,12.89,19.34,18.35,16.5125,B,0,1,0.528730064
571,2022,0,17.41,14.16,15.32,15.75,B,1,2,0.382984212
572,2023,3,17.06,17.49,19.21,17.748,A,1,1,0.510143436
573,2020,5,11.91,19.79,15.53,15.573,B,1,1,0.438213829
574,2023,9,11.6,18.26,18.37,15.6235,B,1,1,0.549245282
575,2019,3,14.66,17.19,19.66,16.7955,B,1,2,0.521435684
576,2020,2,15.14,15.53,16.72,15.6715,B,1,1,0.438024112
577,2023,1,14.21,18.69,16.39,16.323,B,1,1,0.41980063
578,2020,0,9.95,20.0,10.27,13.5475,C,1,2,0.25681586
579,2019,2,17.09,18.68,16.59,17.5215,A,1,2,0.434806842
580,2019,13,17.5,13.24,9.03,13.8915,C,0,2,0.355642585
581,2022,4,17.74,15.3,16.8,16.651,B,1,2,0.459912599
582,2023,4,16.4,17.72,18.84,17.472,A,1,1,0.510964019
583,2023,2,5.63,15.2,17.18,11.867,C,1,2,0.449578228
584,2020,10,13.04,15.51,14.57,14.287,B,0,2,0.464302958
585,2021,3,17.44,16.83,16.73,17.049,A,1,2,0.448142304
586,2023,1,19.67,12.58,19.73,17.2035,A,1,2,0.503190404
587,2022,8,15.8,15.98,15.23,15.7205,B,1,2,0.460869883
588,2020,7,12.04,16.79,19.4,15.5425,B,1,2,0.554900982
589,2019,8,20.0,12.02,16.41,16.3095,B,1,2,0.490137549
590,2021,3,6.7,19.96,14.06,13.181,C,0,2,0.381439383
591,2023,13,15.56,19.32,13.01,16.2385,B,1,2,0.455281182
592,2021,6,9.9,17.31,17.54,14.4035,B,1,2,0.49839902
593,2022,3,12.5,14.0,16.77,14.0925,B,1,1,0.449327254
594,2021,1,19.17,13.78,9.72,14.921,B,1,1,0.253055681
595,2019,7,17.1,20.0,10.4,16.44,B,1,2,0.330070362
596,2021,5,13.74,13.9,16.11,14.3885,B,1,1,0.452700455
597,2021,0,16.42,17.68,17.79,17.2035,A,1,2,0.444727934
598,2019,0,9.53,16.22,15.28,13.309,C,1,1,0.381971099
599,2021,2,13.31,20.0,16.6,16.474,B,1,2,0.435024002
600,2021,11,19.82,15.31,14.15,16.824,B,1,2,0.463745444
601,2019,8,15.64,13.96,19.1,15.917,B,1,2,0.557434257
602,2020,16,10.94,12.09,18.62,13.2625,C,1,2,0.625431985
603,2019,4,15.01,15.34,15.51,15.2505,B,1,2,0.427695815
604,2022,13,20.0,15.22,17.0,17.577,A,1,1,0.555082399
605,2022,6,10.92,17.28,15.68,14.336,B,1,2,0.451946698
606,2020,3,17.09,18.58,14.79,17.0365,A,0,1,0.3997746
607,2023,3,10.48,15.61,16.97,13.898,C,0,2,0.454260478
608,2022,2,13.31,15.88,15.85,14.8445,B,0,1,0.41637293
609,2022,6,14.94,15.17,15.94,15.2705,B,1,1,0.458584035
610,2023,1,16.23,16.79,15.99,16.366,B,1,2,0.409792996
611,2021,4,17.88,12.78,18.26,16.19,B,1,1,0.496406716
612,2020,5,10.33,20.0,17.48,15.502,B,1,2,0.487092457
613,2022,3,13.1,16.26,14.17,14.4735,B,1,1,0.384349253
614,2022,3,13.33,15.04,17.72,15.026,B,0,2,0.472985383
615,2023,9,20.0,12.94,14.64,16.189,B,0,2,0.45594795
616,2019,5,18.94,14.27,12.89,15.793,B,1,1,0.372242234
617,2021,2,18.38,17.94,12.71,16.8085,B,0,1,0.337703275
618,2022,12,15.07,16.16,15.84,15.644,B,1,1,0.51594241
619,2023,3,15.95,17.62,14.04,16.057,B,0,1,0.380909647
620,2022,1,13.12,17.89,19.53,16.392,B,1,2,0.498287366
621,2021,3,16.09,14.54,17.58,15.92,B,1,1,0.469574708
622,2022,4,20.0,20.0,18.37,19.5925,A,1,1,0.49917616
623,2023,2,17.8,14.51,12.6,15.3485,B,1,1,0.334999806
624,2019,7,18.67,14.65,17.84,17.0555,A,1,1,0.51591045
625,2023,6,10.78,18.55,16.62,14.9595,B,1,1,0.475392099
626,2022,8,12.25,15.11,13.02,13.4435,C,1,1,0.405615735
627,2023,2,13.2,18.66,19.06,16.576,B,1,1,0.496531068
628,2022,8,18.01,17.56,19.36,18.19,A,1,2,0.564014273
629,2022,7,15.79,16.15,13.23,15.276,B,1,2,0.400710061
630,2023,5,11.41,15.58,18.83,14.7245,B,1,2,0.520759074
631,2021,8,13.46,17.4,17.75,15.9115,B,1,2,0.523689896
632,2023,7,20.0,19.2,17.74,19.155,A,0,1,0.513406928
633,2020,5,10.19,19.67,13.04,14.2205,B,1,2,0.37596755
634,2020,16,12.66,14.04,15.77,13.9205,C,0,2,0.554199241
635,2021,3,15.26,15.79,17.91,16.108,B,1,1,0.477631588
636,2021,3,13.55,15.68,14.57,14.5505,B,1,1,0.394129074
637,2020,12,17.94,15.2,18.19,17.0435,A,1,2,0.574844884
638,2023,2,10.33,12.58,15.64,12.445,C,1,1,0.411047251
639,2019,2,20.0,14.38,12.01,16.0355,B,1,1,0.320197067
640,2020,2,15.62,17.87,15.41,16.355,B,0,2,0.40514079
641,2020,2,12.14,18.68,9.89,13.8665,C,0,1,0.267215234
642,2020,4,12.54,13.99,16.43,14.02,B,1,1,0.450691789
643,2023,6,11.85,18.21,11.78,14.0585,B,1,2,0.354514005
644,2020,6,13.42,16.18,17.92,15.511,B,1,2,0.508118737
645,2021,3,15.15,18.21,18.75,17.121,A,1,2,0.498653466
646,2021,2,9.33,20.0,12.41,13.8345,C,1,1,0.330275145
647,2022,4,16.54,18.42,16.65,17.2255,A,1,1,0.456261572
648,2021,4,14.74,15.12,18.02,15.693,B,1,1,0.490539205
649,2019,2,14.01,18.55,18.81,16.799,B,1,2,0.490271169
650,2023,5,9.41,13.88,17.88,13.092,C,1,2,0.497072508
651,2020,5,15.42,15.53,18.96,16.3435,B,1,2,0.524116163
652,2019,8,15.48,18.6,17.8,17.152,A,0,2,0.525046789
653,2023,1,16.08,13.38,18.33,15.6975,B,1,2,0.468268369
654,2021,7,14.43,19.13,16.15,16.505,B,1,2,0.473803038
655,2022,11,16.29,18.56,14.96,16.752,B,0,1,0.483921378
656,2020,5,18.97,13.55,16.75,16.518,B,1,1,0.468864949
657,2020,4,14.07,17.55,9.77,14.213,B,1,2,0.284141655
658,2022,5,15.81,15.44,17.12,16.008,B,0,1,0.478056994
659,2019,1,12.68,17.21,15.72,15.0255,B,1,2,0.402928535
660,2020,8,20.0,14.13,14.01,16.448,B,1,2,0.43030781
661,2021,5,13.65,14.25,11.56,13.3375,C,1,1,0.338964246
662,2021,3,20.0,15.94,18.56,18.219,A,1,2,0.49404759
663,2022,8,15.52,17.49,16.12,16.3595,B,1,2,0.482889969
664,2023,2,15.39,15.65,16.18,15.6785,B,1,2,0.424532856
665,2020,10,15.9,16.05,14.73,15.66,B,1,1,0.46813195
666,2020,9,15.28,18.15,12.9,15.6895,B,1,2,0.41255634
667,2019,3,16.31,16.36,16.46,16.365,B,1,2,0.441397827
668,2021,3,15.56,14.61,14.22,14.8925,B,1,1,0.385478626
669,2022,5,14.77,16.01,17.75,15.949,B,1,1,0.493695387
670,2020,4,10.91,17.04,15.9,14.303,B,1,2,0.437421168
671,2022,3,10.62,12.78,13.46,12.086,C,1,2,0.3664133
672,2021,14,10.87,12.48,14.33,12.2985,C,1,1,0.498236923
673,2022,5,8.23,14.57,15.98,12.3865,C,1,2,0.449484507
674,2022,7,11.64,18.17,15.5,14.8905,B,1,1,0.457585718
675,2021,4,15.72,17.09,16.01,16.272,B,1,2,0.440234707
676,2021,9,17.21,15.93,17.85,16.922,B,1,2,0.536154287
677,2022,7,18.52,17.51,13.09,16.809,B,1,2,0.397139379
678,2022,5,18.14,14.71,17.49,16.777,B,0,2,0.487175933
679,2023,3,18.56,18.16,14.84,17.49,A,1,1,0.401074863
680,2023,7,13.05,18.95,18.27,16.42,B,0,2,0.526755111
681,2022,11,18.71,17.27,17.07,17.796,A,1,2,0.536643281
682,2022,15,10.66,20.0,16.33,15.3465,B,1,2,0.558230059
683,2019,10,14.52,16.9,14.33,15.3055,B,0,2,0.458163377
684,2022,3,13.77,14.93,14.52,14.3635,B,1,1,0.393063013
685,2022,6,11.31,16.67,19.36,15.1985,B,1,2,0.544074563
686,2021,5,17.43,16.41,15.73,16.648,B,1,2,0.443302894
687,2022,3,12.82,17.06,17.03,15.3565,B,1,1,0.455700424
688,2021,11,17.18,17.63,18.28,17.6125,A,1,1,0.566955152
689,2020,5,9.87,15.83,14.26,13.0535,C,1,1,0.406479083
690,2019,2,16.88,12.59,12.16,14.1985,B,1,2,0.323881757
691,2021,10,11.58,19.9,18.63,16.2545,B,0,1,0.565760322
692,2019,8,20.0,11.43,16.99,16.248,B,1,1,0.504645897
693,2021,14,13.41,19.93,18.72,17.0195,A,1,2,0.607932818
694,2021,5,12.32,14.79,14.65,13.767,C,1,2,0.416166203
695,2021,6,18.95,16.46,18.71,18.0185,A,1,1,0.527719773
696,2022,12,18.9,15.76,16.11,17.1035,A,1,1,0.522871248
697,2019,8,14.24,18.82,15.76,16.223,B,1,1,0.474053762
698,2021,2,14.91,15.46,15.87,15.3425,B,1,1,0.416767626
699,2023,0,13.99,11.47,13.81,13.063,C,1,1,0.345226447
700,2019,5,11.05,12.98,19.53,13.8455,C,1,2,0.538169501
701,2019,5,15.06,15.36,13.79,14.8475,B,1,1,0.394637121
702,2023,6,12.14,10.2,19.84,13.386,C,0,2,0.55598281
703,2022,6,16.07,14.94,16.2,15.707,B,1,2,0.465113935
704,2022,3,11.44,14.66,16.06,13.722,C,1,1,0.431519437
705,2021,3,13.93,15.16,18.81,15.5805,B,1,2,0.50028153
706,2023,1,10.76,14.76,18.96,14.21,B,1,1,0.484021766
707,2020,10,18.6,18.44,18.68,18.564,A,1,1,0.566975629
708,2019,4,9.84,16.48,17.55,14.0915,B,1,1,0.478639665
709,2022,7,16.19,13.7,13.25,14.5835,B,1,1,0.40115821
710,2020,5,18.12,13.26,17.64,16.299,B,1,2,0.490976597
711,2019,10,16.63,16.13,13.97,15.79,B,1,1,0.449328682
712,2023,15,17.18,20.0,14.84,17.582,A,1,2,0.520887854
713,2019,5,18.79,12.85,17.85,16.476,B,1,1,0.496166623
714,2019,3,16.7,17.07,16.36,16.7445,B,1,1,0.438932112
715,2022,2,14.01,20.0,11.17,15.3965,B,0,2,0.299208093
716,2022,4,13.25,18.57,13.14,15.0845,B,1,1,0.368597616
717,2022,6,18.02,15.49,15.17,16.422,B,1,2,0.439176765
718,2021,8,16.28,14.67,16.11,15.674,B,1,2,0.482692681
719,2020,7,11.41,9.45,11.72,10.8015,D,1,1,0.36293223
720,2023,9,13.99,15.68,18.21,15.6365,B,1,1,0.545317824
721,2023,2,19.44,19.88,18.08,19.254,A,1,2,0.472030939
722,2020,5,16.99,20.0,18.83,18.5035,A,0,2,0.520799789
723,2022,7,17.46,17.77,11.32,16.0335,B,1,2,0.352946452
724,2023,10,9.3,14.22,18.7,13.372,C,1,1,0.567527338
725,2020,6,13.68,16.08,17.68,15.52,B,1,1,0.502110668
726,2021,4,10.34,16.04,19.8,14.7,B,1,1,0.535054289
727,2021,2,16.2,15.22,17.43,16.1645,B,1,1,0.455740536
728,2019,5,16.04,13.97,13.08,14.5755,B,1,2,0.377071786
729,2023,0,14.69,17.74,15.1,15.86,B,1,1,0.377596196
730,2022,1,13.89,16.2,16.96,15.466,B,1,1,0.433925253
731,2019,11,17.47,16.29,16.73,16.872,B,1,2,0.528314971
732,2021,6,16.39,12.98,16.48,15.219,B,1,1,0.471953781
733,2022,5,13.04,15.67,17.85,15.163,B,0,1,0.496210351
734,2020,10,17.4,11.55,16.05,15.015,B,0,1,0.501319676
735,2020,7,13.84,16.77,14.88,15.1255,B,1,1,0.44205348
736,2022,5,16.8,14.11,15.24,15.4685,B,1,1,0.431005594
737,2019,8,15.78,13.07,14.74,14.5715,B,1,2,0.448400031
738,2021,3,14.0,17.72,18.12,16.332,B,1,2,0.482891574
739,2022,4,14.01,12.68,18.85,14.7545,B,1,1,0.511284967
740,2023,7,18.82,15.2,16.32,16.928,B,1,2,0.478046965
741,2023,4,14.72,16.8,14.45,15.3805,B,1,2,0.401337197
742,2022,9,13.41,19.74,13.57,15.6655,B,1,2,0.429132427
743,2022,4,15.06,14.27,18.94,15.7535,B,0,2,0.513399702
744,2022,1,13.65,15.99,14.76,14.7465,B,1,1,0.378922456
745,2021,3,11.34,18.09,17.85,15.33,B,1,2,0.476249229
746,2019,4,14.51,17.53,13.33,15.272,B,1,2,0.373262863
747,2022,4,12.45,12.26,17.47,13.6385,C,0,1,0.476739903
748,2023,8,11.07,9.64,16.91,12.0295,C,1,2,0.502766503
749,2022,8,11.4,12.09,16.53,12.924,C,1,2,0.493275983
750,2020,3,16.1,13.87,17.85,15.757,B,1,1,0.476278941
751,2023,3,12.69,14.87,15.76,14.2205,B,1,1,0.424082042
752,2020,4,16.65,18.06,18.4,17.581,A,1,2,0.499970631
753,2022,7,18.69,14.25,15.18,16.2585,B,1,2,0.449623184
754,2023,12,13.58,17.67,14.45,15.229,B,1,2,0.481337203
755,2023,2,15.83,17.41,13.36,15.7655,B,1,1,0.353900879
756,2023,3,20.0,14.69,16.96,17.3815,A,1,2,0.454075198
757,2020,4,9.93,12.56,15.75,12.3055,C,1,1,0.433807351
758,2023,2,18.25,12.25,18.72,16.2675,B,0,2,0.488110568
759,2021,2,18.75,13.25,16.74,16.3225,B,1,2,0.438587912
760,2023,3,16.9,10.15,17.54,14.6975,B,0,2,0.468454784
761,2021,7,14.47,19.02,17.06,16.71,B,1,2,0.496474188
762,2020,7,11.02,10.84,17.92,12.682,C,0,1,0.517952752
763,2021,1,20.0,11.36,19.73,16.9085,B,1,1,0.503280219
764,2020,7,19.01,17.43,16.0,17.7045,A,0,1,0.470064896
765,2022,9,12.43,17.23,16.78,15.1975,B,1,2,0.5095825
766,2021,9,14.13,18.18,19.47,16.8825,B,1,2,0.576700519
767,2021,9,18.17,15.61,18.21,17.284,A,1,1,0.545372598
768,2020,4,13.22,15.03,16.87,14.766,B,1,1,0.461750403
769,2022,4,16.57,14.04,17.09,15.8145,B,1,2,0.467295641
770,2023,7,14.8,18.25,16.42,16.4125,B,0,1,0.480494333
771,2020,11,18.5,14.6,16.11,16.5375,B,1,1,0.512625794
772,2019,4,15.46,13.64,13.19,14.2555,B,1,2,0.369637858
773,2020,3,15.23,14.63,16.53,15.345,B,1,2,0.443274364
774,2023,2,18.96,13.79,15.13,16.193,B,1,2,0.398349827
775,2023,3,11.35,15.03,11.12,12.5805,C,0,1,0.30811802
776,2019,9,13.6,15.76,10.39,13.5535,C,1,1,0.349700509
777,2021,12,12.35,11.34,17.61,13.3115,C,1,2,0.560361123
778,2023,1,9.33,15.71,18.54,13.8655,C,1,1,0.473521084
779,2019,9,14.01,14.2,17.45,14.9365,B,1,1,0.526190725
780,2020,4,11.08,19.07,14.7,14.7815,B,1,1,0.40740639
781,2021,3,16.27,19.14,15.99,17.2045,A,1,1,0.429789884
782,2023,8,18.33,15.31,15.98,16.6855,B,1,2,0.479418259
